fração_id,condominio,bloco,andar,porta,tipo_fracao,area_m2,quota_mensal,proprietario_nome,proprietario_nif,data_aquisicao,valor_aquisicao,situacao
FR2075,Jardins da Cidade,Norte,2,2D,T2,96.6,112.01,Helena Gomes Gomes,181976961,2021-08-10,140807.75,
FR0705,Torres do Sol,Torre 1,-1,G44,Garagem,78.2,141.7,Helena Nunes Carvalho,104402640,2011-03-26,87302.37,Arrendada
FR1587,Quinta das Palmeiras,B,5,5A,T3,103.3,92.25,Joana Fernandes Teixeira,129623143,2017-02-22,112407.44,Vazia
FR0795,Condomínio Central,D,-1,G35,Garagem,89.0,137.66,Ricardo Pinto Lopes,162430092,2018-01-20,189738.11,Vazia
FR0700,Torres do Sol,Torre 1,6,6C,T2,95.2,178.17,Marta Correia Ferreira,185771833,2007-03-16,105864.32,Ocupada
FR0667,Quinta das Palmeiras,b,6,6B,T3,133.8,134.9,Pedro  Jesus  Gonçalves,135609374,2020-04-12,205184.96,Em obras
FR1024,Vila Verde,A,1,1D,T2,92.4,73.05,Bruno Moreira Fernandes,175739860,2017-07-22,82569.18,Arrendada
FR1630,Jardins da Cidade,Sul,3,3E,T0,40.2,41.91,marco cardoso antunes,228381402,2013-08-04,57623.89,Arrendada
FR0233,Vila Verde,a,1,1C,T3,137.8,114.8,Sofia Coelho Nunes,295755560,2021-07-07,228040.17,Arrendada
FR1245,Quinta das Palmeiras,A,2,2E,T1,55.8,49.4,Tiago Vieira Mendes,121333387,2011-05-09,69917.63,Ocupada
FR0146,Jardins da Cidade,Norte,2,2D,T2,92.5,99.66,Gonçalo Costa Ribeiro,197652109,2005-09-19,72310.7,Ocupada
FR0768,Jardins da Cidade,norte,2,2E,T2,83.6,91.49,Sara Lopes Cunha,222150618,04/05/2024,181451.95,Vazia
FR0979,Vila Verde,a,1,1D,T4,191.8,160.72,Nuno Carvalho Jesus,176149005,2008-02-14,88329.89,Arrendada
FR0340,Vila Verde,A,-1,G93,Garagem,97.9,79.97,Alexandra Santos Rocha,218901402,2012-07-04,80577.25,Ocupada
FR1744,residencial atlântico,B,1,1B,T1,66.8,80.38,Pedro Pereira Soares,172104156,2022-12-19,136528.72,Vazia
FR0838,Quinta das Palmeiras,b,-1,G54,Garagem,91.3,107.63,Marta Machado Nunes,117254389,2017-01-19,87976.97,Ocupada
FR1908,Residencial Atlântico,C,7,7B,T2,90.7,107.54,Cristina Martins Fernandes,281101306,2008-04-21,66145.91,Ocupada
FR0058,Torres do Sol,Torre 1,4,4B,T3,135.4,254.36,Catarina Neves Nunes,216876967,2025-08-30,271685.25,Ocupada
FR1318,Residencial Atlântico,B,6,6B,T3,125.7,146.87,Ricardo  Martins  Cunha,254780589,2023-05-05,338914.15,Arrendada
FR2021,Vila Verde,a,0,0D,T1,58.1,36.23,Rui Santos Ribeiro,223475910,2013-08-07,71863.54,Ocupada
FR0665,Torres do Sol,Torre 1,-1,G61,Garagem,80.9,148.99,Diogo Gonçalves Mendes,215594632,2016-07-15,97743.24,Ocupada
FR1471,Residencial Atlântico,C,6,6C,T4,19.4,24.31,Luis Marques Mendes,145760986,2024-11-07,30470.1,Vazia
FR0297,Condomínio Central,D,1,1A,T1,,106.13,Tiago Fonseca Gomes,195576675,2006-08-09,38479.36,Arrendada
FR0435,Condomínio Central,C,5,5A,T0,30.6,0.0,Carla Alves Carvalho,241967068,2021-01-08,99218.36,Arrendada
FR1851,Quinta das Palmeiras,B,2,2A,T 2,79.3,74.74,André Nunes Martins,7080444022,2021-04-02,144654.12,Ocupada
FR2008,Vila Verde,A,0,0B,T2,83.5,64.84,Miguel Almeida Vieira,260918063,2009-08-09,67321.14,Arrendada
FR0001,Condomínio Central,C,8,8F,T2,87.5,129.44,José Fonseca Sousa,00000000,2022-08-22,122563.63,Ocupada
FR1306,Torres do Sol,Torre 2,2,2A,T3,131.7,235.35,Nuno Reis Santos,122386471,2021-05-16,326366.03,Arrendada
FR0334,Vila Verde,A,2,2D,T2,93.0,81.69,Vasco Teixeira Martins,118984625,2014-02-26,146485.08,Arrendada
FR2282,Torres do Sol,Torre 1,1,1C,T3,130.1,229.62,Joana Fonseca Reis,181352660,2016-03-12,177849.89,Arrendada
FR1041,Quinta das Palmeiras,b,3,3A,T3,125.2,129.53,  Mónica Moreira Cunha  ,136135587,2005-12-08,107767.09,
FR2215,Residencial Atlântico,A,3,3B,T2,77.1,92.64,Paula Pereira Marques,192329990,2022-11-17,209848.14,ocupada
FR0091,Quinta das Palmeiras,b,4,4A,T2,70.2,73.13,Sara Monteiro Martins,104254708,2015-12-18,83547.19,Arrendada
FR2000,Condomínio Central,D,6,6A,T3,112.9,167.47,Manuel Neves Santos,281005784,2023-02-16,272532.08,Arrendada
FR0420,Jardins da Cidade,Norte,4,4C,T3,106.8,114.16,Vítor Raposo Teixeira,114693922,2009-09-17,134879.69,Arrendada
FR1980,Quinta das Palmeiras,A,-1,G23,Garagem,73.9,83.58,Teresa Ferreira Moreira,260884583,2020-08-02,108813.12,Em obras
FR1957,Vila Verde,A,1,1E,T2,93.9,76.66,Patrícia Santos Cardoso,177780376,2023-10-23,189307.03,Ocupada
FR2105,Condomínio Central,A,4,4E,T2,92.2,138.29,Rosa Pires Marques,134058529,2008-08-29,93666.08,Ocupada
FR0446,Condomínio Central,B,10,10C,T-2,92.3,136.62,Francisco Monteiro Vieira,121180311,2025-03-11,263302.14,Ocupada
FR0188,Residencial Atlântico,C,7,7D,T0,31.0,35.25,Vasco Martins Martins,264531081,2023-06-06,55014.63,Arrendada
FR2166,Residencial Atlântico,C,2,2C,T3,118.5,143.97,Diogo Mendes Cruz,228242505,2017-09-10,223976.32,Arrendada
FR1179,Torres do Sol,Torre1,9,9A,T3,128.3,227.83,  Inês Gomes Martins  ,258686350,2021-06-29,313702.8,Arrendada
FR0546,Jardins da Cidade,norte,5,5A,T0,41.6,54.87,Bruno Martins Martins,216094750,2007-09-23,32575.6,Arrendada
FR1926,Torres do Sol,Torre 1,-1,G69,Garagem,71.8,130.87,Jorge Reis Monteiro,177916262,2020-03-10,120875.31,Ocupada
FR0138,Jardins da Cidade,Sul,0,0F,T1,,77.09,Hugo Oliveira Raposo,232956183,2010-04-28,81799.52,Arrendada
FR1219,Torres do Sol,Torre1,7,7A,T1,48.0,80.48,Daniela Carvalho Almeida,257530419,2023-03-23,99597.24,Arrendada
FR2398,Condomínio Central,A,4,4D,T3,105.6,159.52,Luis Teixeira Martins,102568578,2015-04-26,149602.96,Em obras
FR2368,Torres do Sol,Torre 1,8,8D,T3,120.5,215.7,Sofia Santos Pinto,102539552,2025-04-27,374902.03,Ocupada
FR1200,Vila Verde,a,2,2D,T2,71.5,58.75,Marta Fonseca Pereira,225313919,2025-03-30,163865.2,Arrendada
FR2120,Vila Verde,a,1,1D,T2,76.4,60.17,Rita Fernandes Matos,183801933,2021-09-22,155659.33,Arrendada
FR0016,Vila Verde,a,2,2F,T1,55.8,45.49,Fernando Gomes Lopes,107340405,2025-02-12,105718.15,Ocupada
FR1764,Quinta das Palmeiras,b,0,G36,Garagem,86.2,86.38,Teresa Pinto Carvalho,141394743,2014-11-05,98954.96,Ocupada
FR1196,Jardins da Cidade,Sul,5,5D,T2,82.5,92.46,Ricardo Coelho Antunes,149773526,2025-02-23,112704.58,Arrendada
FR0141,Vila Verde,A,1,1F,T3,124.2,98.73,Fernando  Fernandes  Fernandes,194729520,2017-05-23,149661.45,Ocupada
FR0596,Quinta das Palmeiras,B,6,6F,T2,98.0,102.14,Ricardo Pires Martins,210852779,2019-08-12,145868.29,Arrendada
FR0965,Condomínio Central,B,5,5B,T3,,196.76,Rosa Cunha Pinto,162173165,2010-11-05,213314.77,Ocupada
FR0899,Condomínio Central,D,1,1B,T3,104.7,149.88,Alexandra Nunes Alves,108315307,2006-07-29,94808.29,Arrendada
FR0761,Residencial Atlântico,A,5,5E,T2,77.1,92.23,Pedro Raposo Jesus,205965396,2006-11-24,51284.84,Ocupada
FR2049,Quinta das Palmeiras,A,0,0F,T0,30.7,0.0,Sara Silva Vieira,154279554,2013-02-27,33252.56,Ocupada
FR1721,Condomínio Central,A,6,6E,T1,47.4,66.75,Gonçalo Teixeira Cardoso,167473722,2020-11-19,34510.09,Em obras
FR0832,Residencial Atlântico,A,1,1E,T2,98.5,109.66,Paula Cruz Costa,272737878,2012-11-20,140796.34,Ocupada
FR0319,Residencial Atlântico,c,7,7D,T1,65.1,72.97,Vasco Neves Rocha,220638688,2010-03-18,57071.26,Arrendada
FR1582,Quinta das Palmeiras,B,1,1C,T0,34.8,38.83,Pedro Jesus Silva,163025825,2015-11-25,69840.07,Ocupada
FR1531,Jardins da Cidade,Norte,-1,G34,Garagem,90.5,94.36,Alexandra Antunes Correia,193992007,2023-02-13,168645.22,Ocupada
FR0453,Torres do Sol,Torre1,5,5E,T1,57.9,105.88,Pedro Cunha Fernandes,188510172,2023-11-07,125350.9,Arrendada
FR2198,Torres do Sol,Torre 2,2,2C,T3,133.7,235.59,Paulo Reis Cunha,138297596,2024-02-29,224708.96,Vazia
FR0672,Vila Verde,A,0,0A,T0,37.7,21.97,Bruno Ferreira Moreira,260447331,2024-05-15,88392.54,Ocupada
FR0842,Vila Verde,A,2,2E,T1,59.7,43.34,Nuno Fonseca Almeida,183080309,2013-09-24,47707.1,Ocupada
FR0492,Vila Verde,A,4,4B,T2,70.8,53.48,Hugo Costa Neves,189084304,2019-09-04,135199.5,Ocupada
FR0920,Residencial Atlântico,B,3,3F,T2,83.1,103.34,Marta Nunes Soares,185003328,2021-10-02,127585.49,Arrendada
FR1280,Condomínio Central,B,0,G40,Garagem,72.5,0.0,Nuno Marques Fonseca,214098970,30/12/2012,83481.81,Arrendada
FR1192,Condomínio Central,C,9,9C,T3,105.6,163.04,Carlos Pires Gomes,227862045,2009-11-02,48636.93,Ocupada
FR1671,Jardins da Cidade,norte,0,0D,T4,175.1,195.77,ANTÓNIO GONÇALVES TEIXEIRA,282500894,2012-11-03,252275.85,
FR1310,Vila Verde,A,2,2E,T-3,106.7,97.39,Marco Cruz Correia,283145336,2010-10-20,159052.58,Ocupada
FR1123,Condomínio Central,A,1,1D,T3,124.1,179.16,Fernando Alves Cardoso,268358145,2022-02-28,162137.53,Arrendada
FR1925,Torres do Sol,Torre 2,5,5E,T2,83.0,148.36,Rui Reis Ferreira,192107341,2010-05-11,148967.97,Vazia
FR1568,Quinta das Palmeiras,A,1,1B,T3,120.9,118.66,Carla Simões Almeida,111372781,2009-07-05,100677.35,Arrendada
FR2301,Condomínio Central,D,8,8C,T2,86.9,131.71,Mónica Soares Reis,220135958,2015-04-22,157314.9,Arrendada
FR1285,Residencial Atlântico,c,3,3D,T2,89.5,103.89,Paulo Monteiro Martins,236898633,2008-01-06,69367.78,Ocupada
FR0739,Residencial Atlântico,A,8,8C,T2,88.4,107.03,Catarina Marques Jesus,155443975,2011-12-27,58225.58,Ocupada
FR1182,JARDINS DA CIDADE,Sul,4,4B,T1,59.7,76.16,Cristina Cardoso Ribeiro,214274872,2021-03-09,133814.26,Arrendada
FR2399,Residencial Atlântico,C,6,6C,T1,46.1,46.35,Ana Antunes Ribeiro,155097821,2015-09-27,86955.04,Vazia
FR0882,Residencial Atlântico,B,-1,G58,Garagem,86.8,101.51,Rita Ramos Antunes,270888340,2016-07-30,64621.62,Arrendada
FR0350,Jardins da Cidade,norte,6,6A,T2,81.5,93.13,Jorge Mendes Rodrigues,141492929,2020-05-25,143899.08,Ocupada
FR0358,Jardins da Cidade,Sul,7,7E,T2,92.0,102.64,  Pedro Teixeira Sousa  ,283260425,2011-09-25,141290.43,Vazia
FR0398,Jardins da Cidade,Sul,4,4D,T1,56.9,69.62,Cristina Lopes Soares,142323659,2016-04-25,,Arrendada
FR0791,Residencial Atlântico,B,1,1D,T0,34.5,43.73,Paula Reis Ramos,166728840,2020-02-08,45500.52,Ocupada
FR1881,Condomínio Central,B,1,1E,T3,114.9,172.2,Marta Teixeira Gonçalves,248752127,2012-08-16,€ 140328.82,Arrendada
FR2101,Vila Verde,A,0,0B,T1,47.0,43.35,Mónica Moreira Pires,124348732,2020-04-25,52616.1,Vazia
FR1497,Vila Verde,A,3,3A,T3,137.5,115.21,Mariana Marques Fonseca,160397415,2025-02-01,357514.52,Arrendada
FR0782,Residencial Atlântico,A,3,3B,T4,164.1,196.64,Nuno Sousa Mendes,229758293,2023-06-19,290407.01,Ocupada
FR1586,Vila Verde,A,-1,G18,Garagem,77.5,65.19,Paulo Almeida Cruz,250841110,2009-08-23,85911.76,Em obras
FR1811,Quinta das Palmeiras,b,0,0F,T3,121.9,118.46,Mariana Raposo Nunes,223226817,2019-08-09,237986.6,Vazia
FR1499,Jardins da Cidade,Norte,4,4D,T-2,85.7,96.25,Vasco Pereira Pereira,187792936,2023-09-11,170890.23,Em obras
FR1234,Vila Verde,a,-1,G56,Garagem,93.1,70.38,Beatriz Jesus Nunes,241740760,2019-10-31,152222.42,Ocupada
FR1016,Condomínio Central,B,2,2B,T3,139.2,218.07,Beatriz Gomes Moreira,208882904,2017-06-09,261680.02,Arrendada
FR2047,Vila Verde,a,3,3C,T3,112.3,93.74,Joana Martins Neves,195152169,2010-02-12,106300.31,Arrendada
FR2183,Vila Verde,a,-1,G75,Garagem,72.6,58.38,Marta Vieira Ferreira,202504598,2013-07-09,82373.56,Arrendada
FR0728,Jardins da Cidade,Sul,5,5F,T1,63.2,71.46,André Vieira Monteiro,195519976,2022-12-06,179437.67,
FR1191,Residencial Atlântico,B,3,3D,T2,79.7,97.53,José Monteiro Coelho,293052350,2019-11-24,186216.58,Arrendada
FR1612,Quinta das Palmeiras,B,3,3B,T1,60.4,56.89,Rosa Teixeira Monteiro,266916467,2018-12-08,76042.98,Arrendada
FR1037,Jardins da Cidade,norte,7,7F,T1,65.1,75.54,Rui Soares Pires,158089193,2019-05-08,53251.39,Ocupada
FR2102,Residencial Atlântico,B,3,3D,T0,33.1,41.96,Carlos Nunes Soares,244954699,2019-02-13,77639.24,Arrendada
FR1657,Residencial Atlântico,B,-1,G75,Garagem,74.5,92.06,Sara Fonseca Gonçalves,282875437,2024-09-15,139682.56,Ocupada
FR0228,Residencial Atlântico,A,1,1E,T2,89.4,108.89,Paulo Lopes Antunes,177571725,2012-03-26,84960.21,Arrendada
FR0115,Jardins da Cidade,norte,5,5A,T1,52.8,58.05,Filipa Ferreira Soares,115876937,2017-10-27,92251.77,arrendada
FR1982,Vila Verde,A,-1,G15,Garagem,70.9,59.85,BEATRIZ MACHADO CORREIA,192985750,2021-07-12,167282.52,Vazia
FR2485,Vila Verde,A,0,0E,T3,100.9,81.23,alexandra almeida correia,171569915,2024-09-29,226379.62,
FR2400,Torres do Sol,Torre 1,11,11D,T2,93.9,161.53,Manuel Alves Neves,209225369,2020-05-20,212631.1,Ocupada
FR2438,Vila Verde,a,1,1F,T0,42.5,36.71,Bruno Neves Reis,143433095,2012-08-15,64433.33,Em obras
FR0720,Condomínio Central,A,2,2C,T2,84.5,135.49,Diogo Ramos Raposo,150459853,2020-01-07,134741.66,Ocupada
FR2272,Residencial Atlântico,C,3,3C,T2,82.6,96.64,Teresa Pereira Fonseca,228723617,2019-07-12,149242.62,Arrendada
FR1990,Jardins da Cidade,Norte,6,6B,T3,127.0,141.21,Carlos Alves Cruz,172087740,2022-12-09,235182.93,Vazia
FR0484,Quinta das Palmeiras,B,5,5D,T3,106.4,107.52,PATRÍCIA ALVES FONSECA,193897124,2025-07-31,247051.76,Vazia
FR0602,Jardins da Cidade,Sul,3,3E,T1,58.6,66.21,Catarina Cruz Cunha,37973654,2015-12-18,93553.86,Arrendada
FR1892,Quinta das Palmeiras,A,4,4F,T0,37.2,36.44,Ana Machado Mendes,273959904,2021.07.22,100029.59,Arrendada
FR0009,Quinta das Palmeiras,B,0,0C,T2,70.7,73.05,Alexandra Ribeiro Pinto,115206384,2022-02-27,110322.08,Vazia
FR0856,Vila Verde,A,3,3D,T1,45.9,37.22,Tiago Gomes Moreira,00000000,2017-03-30,104864.81,Ocupada
FR1807,Quinta das Palmeiras,A,6,6C,T0,35.5,26.38,Manuel Carvalho Antunes,299465576,2022-06-24,56456.68,Ocupada
FR1595,Vila Verde,a,-1,G73,Garagem,70.6,55.81,Daniela Santos Nunes,145339255,2019-03-22,146316.01,Ocupada
FR1118,Quinta das Palmeiras,b,3,3A,T2,71.5,64.85,Rita Silva Carvalho,209649089,2016-11-26,110650.05,Arrendada
FR1934,Vila Verde,A,4,4B,T3,122.6,98.93,Marco Neves Gonçalves,246196450,2009-07-29,96504.9,Ocupada
FR0586,Quinta das Palmeiras,B,6,6C,T4,156.6,145.4,Cristina Cruz Monteiro,258281738,2012-09-07,231302.07,Arrendada
FR2437,Jardins da Cidade,Norte,0,0D,T0,32.0,38.3,Marco Cardoso Almeida,213591470,2022-07-29,63572.82,Arrendada
FR1898,Jardins da Cidade,Sul,7,7F,T2,94.9,99.82,Teresa Pinto Monteiro,264841541,2011-05-15,137275.8,Ocupada
FR1856,jardins da cidade,Sul,3,3F,T1,53.7,58.33,Raquel Fernandes Jesus,170195923,2016-06-05,126036.17,Ocupada
FR2283,Vila Verde,A,0,Loja B,Loja,80.9,0.0,Mónica Mendes Martins,277352957,2017-06-11,175749.04,Arrendada
FR1873,Jardins da Cidade,Norte,3,3C,T0,35.7,36.69,Raquel Carvalho Matos,263493957,2012-09-12,65922.93,Arrendada
FR2471,Quinta das Palmeiras,A,6,6E,T2,99.3,102.52,Alexandra Vieira Mendes,203716902,2020-03-30,258804.32,Ocupada
FR0915,Residencial Atlântico,c,-1,G77,Garagem,78.3,87.42,Rosa Pereira Sousa,235516233,2023-12-29,146121.42,Ocupada
FR0004,Jardins da Cidade,Norte,4,4C,T2,70.3,79.95,Fernando Simões Sousa,137591513,2009-11-10,66850.48,Arrendada
FR1697,Jardins da Cidade,Sul,7,7B,T1,49.4,61.1,  Marco Mendes Gonçalves  ,195884789,2024-06-21,138350.09,Arrendada
FR0301,Condomínio Central,D,10,10E,T3,109.9,170.27,Pedro Alves Gomes,269199204,2025-06-09,268033.44,Vazia
FR0262,Condomínio Central,B,6,6C,T0,4.0,0.89,Diogo Pinto Santos,284042680,2010-02-06,11209.97,Em obras
FR1213,Residencial Atlântico,c,3,3A,T0,32.9,36.48,Carlos Sousa Gonçalves,136703815,2010-06-26,30380.76,Ocupada
FR0726,Residencial Atlântico,C,2,2A,T1,56.2,72.3,  Vítor Soares Neves  ,290030940,2005-10-13,47209.57,Ocupada
FR0127,Jardins da Cidade,norte,-1,G99,Garagem,87.0,0.0,Fernando Sousa Pereira,270912203,2011-03-28,101348.49,Ocupada
FR1850,Residencial Atlântico,c,-1,G60,Garagem,87.6,118.18,joão almeida lopes,114730564,2023-06-04,128168.57,Ocupada
FR1748,Condomínio Central,D,0,G20,Garagem,70.5,108.41,Vasco Moreira Almeida,144886641,2020-06-05,84989.85,Arrendada
FR2419,Condomínio Central,C,0,Loja A,Loja,93.6,144.87,José Nunes Rocha,299996310,2013-08-07,119270.64,Arrendada
FR0025,Quinta das Palmeiras,A,1,1D,T1,63.6,56.65,Fernando Vieira Teixeira,190411287,2006-04-04,54660.8,Arrendada
FR0459,Vila Verde,A,4,4F,T3,101.8,92.32,Alexandra Rocha Fonseca,268019529,2011-06-25,73051.59,Ocupada
FR0397,Torres do Sol,Torre1,7,7A,T 3,132.2,234.48,Rita Reis Costa,270365471,2008-07-08,94801.09,Arrendada
FR1516,Quinta das Palmeiras,B,1,1A,T1,56.5,55.98,Rosa Pereira Fernandes,204879379,2007-07-14,47812.0,Ocupada
FR2320,Jardins da Cidade,Norte,2,2F,T3,127.5,142.12,Nuno Neves Costa,257252471,2009-01-27,123602.46,Ocupada
FR1212,Residencial Atlântico,C,4,4C,T2,97.5,110.96,Rita Reis Cunha,295853520,2014-12-17,146192.4,Ocupada
FR0576,Torres do Sol,Torre 1,12,12F,T1,51.7,90.59,António Pinto Santos,105811345,2007-07-12,80795.67,Ocupada
FR0830,Torres do Sol,Torre 1,0,G55,Garagem,77.7,136.09,Daniela Lopes Cunha,204329169,2023-10-16,141041.7,Arrendada
FR2087,Jardins da Cidade,Sul,6,6A,T2,89.6,93.5,Nuno Ramos Coelho,280053767,2010-07-16,98921.34,Arrendada
FR0717,Jardins da Cidade,norte,4,4E,T1,57.5,62.44,Ricardo Ramos Correia,226267699,2018-07-24,106690.37,Ocupada
FR2324,vila verde,A,2,2B,T1,68.2,50.64,Miguel  Pinto  Fernandes,128927802,2015-04-20,52198.84,Vazia
FR0400,Residencial Atlântico,A,4,4A,T-2,75.8,84.3,Manuel Simões Rodrigues,140759242,2024-09-20,79016.1,Ocupada
FR1066,Condomínio Central,B,4,4A,T2,72.2,112.19,Pedro Coelho Cunha,108871411,,159138.1,Arrendada
FR1978,Condomínio Central,A,1,1A,T3,121.8,182.23,Carla Neves Monteiro,198168161,2011-02-02,125693.11,Ocupada
FR1810,Torres do Sol,Torre1,4,4E,T2,87.5,161.08,Rosa Cruz Correia,250225357,2020.06.09,145226.87,Arrendada
FR0498,Torres do Sol,Torre1,5,5D,T 2,70.0,122.38,Teresa Rodrigues Jesus,113395532,2012-09-03,100272.38,ARRENDADA
FR0166,Torres do Sol,Torre 1,3,3D,T2,78.8,130.35,Marco Pinto Moreira,147414184,2022-03-24,192986.4,Ocupada
FR1240,Residencial Atlântico,C,8,8E,T3,122.8,145.89,Paula Machado Gomes,134112280,2024-10-24,358617.64,Vazia
FR2329,Vila Verde,a,3,3B,T 0,39.7,39.34,Manuel Sousa Santos,114411138,2019-07-14,65746.87,Vazia
FR0253,Quinta das Palmeiras,B,0,G27,Garagem,95.5,0.0,Filipa Martins Pinto,132551614,2016-03-27,149614.95,Arrendada
FR0230,Condomínio Central,A,4,4F,T1,46.0,68.04,Marco Raposo Fernandes,241149217,2016-07-01,49581.91,Em obras
FR2415,Vila Verde,A,1,1D,T1,58.3,45.61,Catarina Nunes Costa,00000000,2024-10-14,112518.57,Vazia
FR0535,Vila Verde,a,-1,G87,Garagem,91.5,65.45,Patrícia Matos Rocha,190002586,2019-05-16,139039.1,Ocupada
FR1265,Torres do Sol,Torre 1,4,4E,T2,84.9,146.4,Manuel Jesus Reis,222098791,2022-03-09,,Ocupada
FR0476,Vila Verde,a,-1,G97,Garagem,89.6,74.64,Paulo Machado Cruz,119567863,2024-04-29,135885.65,Ocupada
FR1223,Vila Verde,a,1,1F,T3,124.0,101.28,Patrícia Gomes Ribeiro,223867358,2007-06-24,61387.26,Ocupada
FR2342,Residencial Atlântico,c,8,8F,T2,96.7,106.19,Francisco Gomes Alves,203137886,2022.04.24,296602.46,Arrendada
FR1012,Quinta das Palmeiras,B,4,4D,T0,31.3,30.01,Daniela Alves Mendes,208765348,2022-06-08,62702.24,Vazia
FR0609,Torres do Sol,Torre 2,10,10D,T2,76.2,144.55,Diogo Gomes Jesus,227885589,2023-10-06,113098.07,Ocupada
FR0196,Residencial Atlântico,C,8,8B,T1,46.6,55.41,Rui Raposo Mendes,221469312,2023-07-18,112562.35,Ocupada
FR0439,Quinta das Palmeiras,b,-1,G45,Garagem,75.8,78.95,  Marco Pires Pereira  ,122815004,2019-10-08,143067.16,Vazia
FR0149,Vila Verde,a,1,1A,T1,46.3,42.98,Jorge Almeida Coelho,252613510,2015-12-17,84323.49,Ocupada
FR1282,Vila Verde,A,1,1F,T1,65.6,48.03,Gonçalo Simões Ramos,196580098,2025-02-13,172638.27,Ocupada
FR0431,Torres do Sol,Torre 2,6,6A,T2,77.3,137.5,Hugo Alves Mendes,118704258,2014-06-08,99434.98,Ocupada
FR1803,Jardins da Cidade,Norte,-1,G87,Garagem,91.2,99.21,Sofia Gomes Pinto,287172604,2025-02-03,146717.28,Vazia
FR0797,Residencial Atlântico,c,4,4D,T3,117.3,138.96,Raquel Reis Rodrigues,197894087,2006-11-11,106808.8,Ocupada
FR1156,Jardins da Cidade,norte,2,2A,T2,91.4,101.58,Alexandra Pereira Silva,175530059,2024-08-13,227344.31,Ocupada
FR2378,Residencial Atlântico,c,6,6A,T2,86.3,104.4,Paulo Monteiro Moreira,102374001,2009-06-13,105724.38,Arrendada
FR0664,Torres do Sol,Torre1,4,4C,T2,85.2,152.06,Ricardo Jesus Vieira,180453742,2017-10-11,181965.94,Vazia
FR0559,Torres do Sol,Torre1,4,4A,T2,99.7,179.37,Fernando Rodrigues Mendes,194730932,2014-01-05,133268.08,Arrendada
FR0300,Torres do Sol,Torre1,5,5B,T3,119.5,216.12,João Neves Jesus,148781500,2009-06-27,210401.59,
FR2392,Condomínio Central,C,7,7C,T3,125.1,184.89,Fernando Cruz Oliveira,191944764,2010-09-05,131961.71,
FR2136,Jardins da Cidade,Norte,1,1C,T4,190.5,209.05,Teresa Machado Cruz,114086584,2010-01-09,153958.87,Vazia
FR0133,Quinta das Palmeiras,b,5,5C,T2,90.7,89.25,Jorge Ferreira Alves,218362995,2022-08-29,148234.88,Arrendada
FR0772,Torres do Sol,Torre 2,5,5D,T2,81.4,150.87,Cristina Rodrigues Silva,218879138,2009-08-07,123036.93,Arrendada
FR0567,Jardins da Cidade,Norte,4,4A,T3,118.7,133.53,Patrícia Almeida Santos,138765225,2018-09-10,223859.82,Vazia
FR0120,Vila Verde,a,4,4A,T2,79.2,65.75,Daniela Ramos Fernandes,216448391,2009/02/13,105872.55,Em obras
FR1124,Quinta das Palmeiras,A,4,4D,T1,60.9,59.0,Pedro  Jesus  Gonçalves,109385662,2013-04-16,88304.54,Arrendada
FR0611,Residencial Atlântico,A,6,6B,T1,49.8,64.79,Teresa Ribeiro Silva,196077306,2022-05-18,65918.77,
FR0776,Condomínio Central,C,3,3A,T3,104.7,160.52,Sara Teixeira Machado,210111440,2019-12-17,167389.95,Vazia
FR2170,Residencial Atlântico,B,7,7C,T2,83.9,94.64,Carla Soares Coelho,199636477,2022-08-05,188281.29,Ocupada
FR0694,Residencial Atlântico,C,0,Loja A,Loja,88.9,114.67,Carla Rocha Ramos,110018724,2006-03-29,113595.63,Em obras
FR1356,Residencial Atlântico,A,2,2A,T2,99.8,114.55,Carlos Simões Simões,195897701,2012-09-12,166209.64,Ocupada
FR1050,Jardins da Cidade,Norte,1,1E,T2,94.5,94.69,Nuno Correia Vieira,143280227,2018-10-23,129524.88,Ocupada
FR1478,Residencial Atlântico,C,0,0C,T4,157.7,191.71,Marta Coelho Sousa,220439976,2013-02-05,164887.78,Arrendada
FR0655,Jardins da Cidade,Norte,-1,G26,Garagem,88.1,101.0,Cristina Machado Raposo,127875897,2022-07-24,189872.8,
FR1822,Quinta das Palmeiras,A,0,Loja C,Loja,84.2,77.17,Catarina Ribeiro Cardoso,263785862,2015-09-15,155916.75,Arrendada
FR0704,Jardins da Cidade,Sul,4,4F,T3,134.6,149.11,Paulo Santos Cardoso,133447273,2016-03-27,239013.24,Arrendada
FR2367,Residencial Atlântico,B,5,5B,T3,132.7,156.71,Carla Cardoso Carvalho,180867018,2019-09-20,130340.22,Arrendada
FR1158,Vila Verde,a,2,2D,T2,81.3,64.35,André Ribeiro Pereira,293788067,2020-02-02,91805.52,Arrendada
FR2156,Residencial Atlântico,A,4,4B,T1,50.1,58.98,Inês Ferreira Mendes,220494026,2013-01-15,80628.43,Arrendada
FR1709,Residencial Atlântico,c,8,8A,T 2,97.2,117.79,José Fonseca Carvalho,197842209,2019-10-24,219423.48,Em obras
FR1692,Torres do Sol,Torre1,8,8B,T3,131.9,236.32,Fernando Neves Cruz,221160278,2008-02-26,139055.75,Arrendada
FR2259,Quinta das Palmeiras,A,0,0C,t1,51.4,54.84,Vítor Teixeira Correia,146408839,2006-06-12,33802.74,Ocupada
FR1368,Vila Verde,A,2,2C,T2,96.6,81.95,Teresa Carvalho Cruz,242280133,2019-06-11,81301.34,Arrendada
